id,category
41154,Allen Solly
41220,Lotto
41309,Gini and Jony
41529,basics
41535,Basics
41696,Superman
41715,Catwalk
41726,Catwalk
41756,Doodle
41850,Genesis
41864,Estd. 1977
41890,Flying Machine
4195,Ed Hardy
41961,Gini and Jony
42130,Nike
42143,Nike
4222,Probase
42397,Flying Machine
42428,Aurelia
42547,Mother Earth
42559,Mother Earth
42618,Estelle
42624,Estelle
42672,Alma
42808,Little Miss Intimates
42868,French Connection
42891,French Connection
43005,Nike
43076,Nike
43080,Nike
43195,Fastrack
43215,Fastrack
43303,United Colors of Benetton
43308,United Colors of Benetton
4331,Tantra
43499,French Connection
43561,Puma
43664,ONLY
43827,Royal Diadem
44042,Hugo
44056,Dunhill
44125,Hugo
4419,Wrangler
44194,iPanema
44219,Nike
44426,Footfun
44470,Senorita
44554,Coolers
44581,Lee
44612,Salomon
4466,Puma
44708,Wills Lifestyle
44746,Globalite
44778,Lotto
44829,Puma
44831,Puma
44849,Puma
44870,Puma
44874,Puma
44896,Puma
44900,Puma
44905,Puma
44910,Puma
44911,Puma
44978,Maxima
45024,Maxima
45025,Maxima
4509,Skechers
45094,bw!tch
45139,Casio
4514,Puma
45166,Casio
45245,Casio
4526,Puma
45278,Lino Perros
45308,Van Heusen
45334,Cobblerz
45375,Cobblerz
45662,Park Avenue
45799,None
45803,None
4581,Beatles
45872,Maxima
45901,Maxima
4594,Wildcraft
45984,Fabindia
45991,Fabindia
45997,Fabindia
46070,Lino Perros
4609,Wildcraft
46175,None
46290,ADIDAS
46391,ADIDAS
46393,ADIDAS
46498,Timex
46604,Catwalk
46658,Rasasi
46705,Rasasi
46808,Nike
46823,Catwalk
46845,Barbie
46883,Ben 10
46895,Locomotive
46906,Peter England
46952,York
4696,ADIDAS
47053,Shree
47266,FCUK
47413,Baggit
47503,Facit
4752,ADIDAS
47525,Facit
47569,Portia
47570,Portia
4785,ADIDAS
48038,Nautica
4811,ADIDAS
48119,Fossil
48136,Fossil
48336,Pitaraa
48383,French Connection
48392,French Connection
48473,French Connection
48519,French Connection
48564,Revv
48582,Revv
48746,Lucera
48781,Lucera
48785,Lucera
48928,Lucera
4901,Levis
49020,Lucera
49115,Deborah
4918,Gini and Jony
4927,Gini and Jony
49373,Vans
49475,Vans
49517,Police
49581,Catwalk
49584,Catwalk
49604,Catwalk
49647,mineral
49665,United Colors of Benetton
49696,Park Avenue
49705,Park Avenue
49719,Park Avenue
49769,alma
49808,ipanema
49832,ipanema
49845,Q&Q
49862,Q&Q
49904,Q&Q
49922,Fabindia
49972,Hanes
50019,Hanes
50029,Hanes
50038,Hanes
50194,Gini and Jony
50207,Stol'n
50229,Stol'n
50338,Aurelia
50356,Aurelia
50382,Vishudh
50383,Vishudh
50389,Miss Sixty
50420,U.S. Polo Assn.
5047,Fila
50475,Chromozome
50478,Chromozome
50481,Chromozome
50499,None
50536,Chromozome
50676,Chromozome
50683,Chromozome
5075,Being Human
50783,Clarks
5083,Wrangler
50896,Prafful
51004,Enamor
51008,Enamor
51013,Enamor
51333,Wildcraft
51337,Raymond
51359,Spykar
51430,Myntra
51476,Denizen
51498,Denizen
51503,Denizen
51603,Kraus Jeans
52130,doodle
52191,Lencia
52200,Lencia
52303,ToniQ
52379,Red Rose
52510,Red Rose
52616,Mod'acc
52626,Mod'acc
5271,Wildcraft
52827,Adrika
52982,FNF
53061,Rocia
53082,Rocia
53126,Myntra
53303,Locomotive
53489,Amante
53560,Q&Q
53583,Q&Q
53617,Q&Q
53715,Kiara
53720,Kiara
53819,Ayaany
53872,Puma
54018,Kiara
54146,Femella
54493,Lino Perros
5451,Nike
54556,Global Desi
54609,Jockey
54613,Jockey
54636,Fastrack
54695,Shree
5480,Nike
54829,Ivory Tag
54850,Ivory Tag
54878,Ivory Tag
54946,Do U Speak Green
54984,Femella
54990,Femella
55008,Lakme
55060,Lakme
55142,Lakme
55179,Lakme
55205,Lakme
55251,Lakme
55289,Lakme
55329,Revlon
5533,Nike
55332,Revlon
55398,Revlon
55399,Revlon
5543,Nike
55432,Revlon
55451,Revlon
55472,Revlon
55498,Revlon
5560,Reebok
5567,Nike
55835,Colorbar
5594,ADIDAS
56112,Colorbar
56139,Colorbar
56140,Colorbar
56160,Colorbar
56171,Colorbar
56274,Biara
56318,Fastrack
56490,Streetwear
56534,Streetwear
56546,Streetwear
56704,Fabindia
56724,United Colors of Benetton
56909,HM
56927,HM
56988,HM
57091,Elle
57114,Elle
57183,Elle
57311,Amante
57399,Amante
57423,Angry Birds
57488,Lee Cooper
57584,Lotus Herbals
5766,Jealous 21
5767,Jealous 21
57714,Lotus Herbals
57716,Lotus Herbals
57744,Lotus Herbals
57859,Biotique
57867,Biotique
57922,Femella
57937,Clarks
57946,Clarks
57973,Prafful
57983,Latin Quarters
58006,Latin Quarters
5805,ADIDAS
58053,Rreverie
58181,Rocky S
58202,New Hide
58208,New Hide
58213,Shree
58236,Baggit
58295,Jockey
58468,Fossil
58505,Tonga
58525,Wildcraft
58576,Puma
5860,ADIDAS
58667,ALayna
58672,ALayna
58729,Puma
58741,Puma
58818,Skechers
58832,FCUK
58841,Hakashi
58852,Hakashi
58932,Ivory Tag
5897,Puma
59005,Brut
59010,Skechers
59021,Carlton London
59044,Carlton London
59055,Carlton London
59096,Peri Peri
59103,Just Natural
5915,ADIDAS
59165,Senorita
59176,Gliders
59213,Titan
5939,ADIDAS
59571,Revv
59635,FNF
5964,Locomotive
59648,Fashion N Fabrics
59660,FNF
59665,FNF
59695,Avirate
59698,Avirate
59719,Avirate
59725,Avirate
5974,Locomotive
59750,Avirate
59892,Femella
59944,Vans
59946,Taylor of London
59951,Taylor of London
59977,Avirate
5998,Highlander
6031,United Colors of Benetton
6099,United Colors of Benetton
6100,Puma
6118,UCB
6124,Puma
6165,ADIDAS
6168,Lee
6207,Lee
6229,Lee
6241,Lee
6277,UCB
6301,Puma
6380,Puma
6390,Lotto
6394,Lotto
6406,Lotto
6478,ADIDAS
6504,ADIDAS
6543,Nike
6584,Nike
6638,Nike
6693,UCB
6733,Puma
6757,Timberland
6852,Spalding
6929,s.Oliver
6941,Tantra
6977,s.Oliver
6979,S.Oliver
6996,Classic Polo
7025,s.Oliver
7092,Wildcraft
7243,Rockport
7539,Nike
7552,Nike
7571,Nike
7576,Nike
7642,Puma
7769,Nike
7799,Puma
7911,Proline
7928,Proline
7959,Puma
7987,Fila
8303,Reebok
8351,Doodle
8402,ADIDAS
8420,doodle
8459,Jealous 21
8521,Nike
8531,Nike
8588,Scullers
8695,Fastrack
8700,Fastrack
8970,Puma
9004,Murcia
9157,Jealous 21
9270,Indigo Nation
9395,Nike
9452,John Miller
9533,Nike
9579,Puma
9637,Indigo Nation
9640,Indigo Nation
9662,Indigo Nation
9968,Nike
