id,category
18988,Topwear
44856,Topwear
19662,Topwear
25850,Topwear
6156,Topwear
7070,Topwear
6707,Topwear
17506,Topwear
44695,Dress
59929,Topwear
12671,Bottomwear
4800,Topwear
11031,Topwear
12468,Topwear
53852,Topwear
48426,Topwear
58647,Topwear
49761,Bottomwear
29648,Topwear
52123,Dress
14997,Topwear
28751,Topwear
37744,Topwear
38959,Topwear
16296,Topwear
10566,Topwear
16208,Topwear
19429,Topwear
14998,Topwear
11274,Bottomwear
14534,Topwear
22607,Bottomwear
11617,Topwear
9937,Topwear
58411,Bottomwear
27972,Topwear
11754,Topwear
12541,Topwear
50952,Bottomwear
10675,Topwear
17801,Topwear
33297,Topwear
33051,Topwear
42809,Innerwear
38248,Topwear
32578,Topwear
53774,Topwear
53122,Topwear
4394,Topwear
20040,Bottomwear
15962,Topwear
52493,Topwear
2867,Topwear
8166,Topwear
50991,Innerwear
18883,Topwear
54194,Bottomwear
50998,Innerwear
44930,Bottomwear
33061,Topwear
1614,Topwear
6869,Topwear
27297,Topwear
42255,Bottomwear
57122,Topwear
42827,Innerwear
38497,Topwear
14698,Bottomwear
15183,Topwear
6089,Topwear
3968,Topwear
11372,Topwear
50328,Topwear
31320,Topwear
21380,Bottomwear
7531,Topwear
15122,Bottomwear
20003,Topwear
30854,Topwear
44921,Bottomwear
10005,Topwear
9237,Topwear
32762,Topwear
20253,Topwear
6882,Topwear
7950,Topwear
31774,Topwear
3703,Topwear
40034,Bottomwear
10788,Topwear
2108,Bottomwear
28543,Topwear
4293,Topwear
28924,Topwear
37593,Topwear
59378,Topwear
13962,Topwear
34115,Dress
23135,Topwear
28529,Topwear
28724,Topwear
40652,Topwear
32272,Topwear
9171,Bottomwear
34570,Dress
7419,Topwear
33309,Bottomwear
11254,Topwear
56307,Innerwear
6956,Topwear
30911,Topwear
24512,Topwear
6155,Topwear
42390,Topwear
6974,Topwear
28560,Topwear
24153,Topwear
9563,Topwear
17940,Topwear
10995,Topwear
45531,Topwear
5166,Topwear
54685,Topwear
37145,Topwear
43666,Topwear
39477,Topwear
13111,Bottomwear
52145,Topwear
6112,Topwear
24335,Topwear
8871,Topwear
30107,Topwear
4041,Topwear
59701,Innerwear
4242,Topwear
9596,Topwear
2146,Topwear
10360,Dress
27186,Bottomwear
28105,Innerwear
9333,Topwear
26803,Topwear
6577,Topwear
17544,Topwear
31278,Topwear
32260,Topwear
44702,Topwear
6865,Topwear
19752,Topwear
12144,Topwear
13259,Bottomwear
2239,Topwear
10020,Bottomwear
12783,Topwear
12784,Topwear
4754,Topwear
7745,Topwear
26913,Topwear
10472,Topwear
2492,Topwear
20021,Topwear
57322,Innerwear
4362,Topwear
58503,Dress
8904,Bottomwear
27893,Topwear
31562,Bottomwear
42202,Topwear
18626,Topwear
5441,Topwear
32382,Topwear
2207,Topwear
15795,Innerwear
31356,Topwear
23031,Topwear
