id,category
28004,Innerwear
30107,Topwear
30329,Topwear
30484,Innerwear
30783,Topwear
31167,Dress
31221,Bottomwear
31580,Topwear
31649,Topwear
32212,Topwear
32260,Topwear
33156,Topwear
35434,Dress
3764,Topwear
37720,Topwear
3860,Topwear
39802,Topwear
4038,Topwear
4081,Topwear
41140,Dress
41381,Topwear
4205,Topwear
4237,Topwear
42589,Topwear
43226,Topwear
46018,Topwear
47030,Topwear
4761,Topwear
4834,Bottomwear
48363,Topwear
50006,Innerwear
50036,Innerwear
50340,Topwear
50584,Innerwear
51592,Bottomwear
53115,Topwear
53774,Topwear
54194,Bottomwear
5441,Topwear
54702,Topwear
5658,Topwear
5671,Topwear
57143,Topwear
57214,Bottomwear
58495,Dress
58661,Topwear
58726,Topwear
58734,Topwear
59130,Topwear
5947,Topwear
59929,Topwear
6155,Topwear
6707,Topwear
7197,Topwear
7307,Topwear
7745,Topwear
7930,Topwear
8162,Topwear
8587,Topwear
8729,Topwear
8736,Topwear
8748,Topwear
9690,Topwear
10456,Topwear
11356,Topwear
11581,Topwear
12607,Topwear
13304,Bottomwear
13447,Topwear
13459,Topwear
13881,Topwear
14661,Topwear
14758,Topwear
14953,Topwear
14997,Topwear
15468,Topwear
15811,Innerwear
15819,Innerwear
1613,Topwear
16902,Topwear
17853,Innerwear
18281,Topwear
18371,Innerwear
18686,Innerwear
18718,Topwear
19577,Topwear
19662,Topwear
20153,Topwear
21168,Topwear
2239,Topwear
23200,Topwear
23982,Topwear
24157,Topwear
24446,Innerwear
24992,Bottomwear
25850,Topwear
2615,Topwear
26725,Topwear
26902,Topwear
2732,Topwear
27448,Topwear
27468,Innerwear
27532,Topwear
29352,Topwear
3017,Topwear
30321,Topwear
30530,Innerwear
31243,Topwear
31356,Topwear
31423,Topwear
31598,Topwear
31729,Topwear
3202,Topwear
32767,Topwear
33149,Bottomwear
34115,Dress
34345,Topwear
34348,Topwear
3477,Topwear
35277,Topwear
35982,Topwear
36818,Topwear
37892,Socks
38601,Topwear
38840,Dress
3900,Topwear
3906,Bottomwear
39184,Topwear
39784,Topwear
4051,Topwear
41597,Topwear
41745,Topwear
42652,Topwear
43013,Innerwear
43317,Dress
43657,Bottomwear
44788,Innerwear
44791,Innerwear
44835,Topwear
44863,Topwear
44875,Topwear
46744,Bottomwear
46814,Bottomwear
47003,Topwear
4783,Topwear
48515,Topwear
4960,Topwear
49758,Bottomwear
5000,Topwear
50958,Bottomwear
52073,Topwear
52140,Topwear
5231,Topwear
53767,Topwear
54556,Topwear
5559,Topwear
56847,Bottomwear
57152,Topwear
57172,Topwear
57322,Innerwear
57810,Topwear
58509,Dress
58720,Topwear
59677,Innerwear
6135,Topwear
6244,Topwear
7690,Topwear
7796,Topwear
8446,Topwear
8802,Topwear
9338,Topwear
9346,Bottomwear
9643,Topwear
9791,Topwear
