id,category
35696,White
3605,Red
36439,Black
36615,Blue
36777,Black
36938,White
38218,Black
38415,Red
39670,White
39760,Black
4049,White
41002,Blue
4128,Black
41588,Light Blue
41705,Blue
41834,Black
42082,Black
42221,Blue
44717,Blue
44910,Blue
45356,Black
4546,Black
4558,Orange
45845,Green
4615,Black
46615,Red
47319,Black
47379,Blue
48449,Blue
48513,Black
49137,Blue
49675,Black
5004,Blue
50163,Black
5021,Red
50628,White
50746,Black
5097,White
5156,White
51725,Black
52439,White
52778,Grey
52868,Gold
53477,Black
54164,Blue
54619,Black
55134,Green
55442,Red
55881,Orange
56305,Blue
56847,Blue
57645,Burgundy
58227,Black
58411,Blue
58629,Black
58730,Green
5897,Blue
59749,White
59902,Cream
6295,Black
6541,Black
6829,Blue
8441,Blue
8720,Green
9163,Grey
9657,Brown
